turn,city,resource,price,demand,supply,traded,imported,exported,stock,satisfaction,city_money
153,Forresty,Food,1.0710,52.0346,29.3655,9.0914,50.2856,0.0000,19.2243,0.9714,93.3369
153,Forresty,Wood,0.2342,181.8376,163.1615,116.7148,0.0000,41.5788,93.7988,0.8540,93.3369
153,Forresty,Tools,3.6002,13.7235,6.5283,6.5283,8.0001,0.0000,6.0208,1.0000,93.3369
153,Craftovo,Food,0.9036,39.9448,22.9043,22.9043,29.8189,0.0000,8.3416,0.9995,326.9202
153,Craftovo,Wood,0.3980,59.3710,53.3275,53.3275,0.0000,0.0000,25.0137,0.6906,326.9202
153,Craftovo,Tools,2.0278,18.1386,14.9401,1.8675,0.0000,13.0726,6.4631,0.5397,326.9202
154,Capitalist,Food,0.8007,80.0837,68.4132,34.2066,33.4411,34.2066,12.5383,0.8570,2705.9898
154,Capitalist,Wood,0.3490,214.0013,192.8092,107.7716,117.8053,85.0375,120.1294,1.0000,2705.9898
154,Capitalist,Tools,2.4866,18.5268,24.2460,2.6969,0.0000,21.5491,5.8514,0.8870,2705.9898
154,Farmland,Food,0.5503,66.0074,70.4024,35.2012,0.0000,35.2012,19.2524,0.7297,1394.0002
154,Farmland,Wood,0.5053,71.5479,65.0157,33.1723,65.7819,0.0000,66.1285,1.0000,1394.0002
154,Farmland,Tools,3.1648,13.4050,5.5827,1.4188,14.0589,0.0000,10.7442,1.0000,1394.0002
154,Forresty,Food,0.9639,29.8872,38.1623,38.1623,0.0000,0.0000,5.8916,0.8135,105.9919
154,Forresty,Wood,0.2108,133.3096,153.4050,29.3994,0.0000,124.0056,56.6108,0.7951,105.9919
154,Forresty,Tools,3.2430,5.7815,6.4183,4.8653,6.4128,0.0000,7.3710,1.0000,105.9919
154,Craftovo,Food,0.9940,38.5652,27.3529,5.1334,32.4963,0.0000,21.3394,0.6880,294.0181
154,Craftovo,Wood,0.4378,77.3227,58.9932,52.0386,15.0037,0.0000,42.0311,0.5986,294.0181
154,Craftovo,Tools,2.2306,18.6333,15.5535,10.3506,0.0000,0.0000,15.1072,0.7430,294.0181
155,Capitalist,Food,0.8808,110.4597,82.4769,31.0266,62.4604,41.2385,29.5570,0.8332,2641.0996
155,Capitalist,Wood,0.3839,195.1506,170.2755,26.8879,122.2338,40.6075,168.2268,0.9237,2641.0996
155,Capitalist,Tools,2.7353,35.1832,15.0806,13.0240,18.6942,0.0000,20.3146,1.0000,2641.0996
155,Farmland,Food,0.4953,44.6263,75.1404,9.3925,0.0000,65.7478,12.9625,0.6399,1414.1815
155,Farmland,Wood,0.4548,16.8956,86.4791,38.2396,38.5771,0.0000,67.5899,0.8308,1414.1815
155,Farmland,Tools,2.8483,4.7731,10.0432,8.2463,0.0000,0.0000,7.0731,0.9144,1414.1815
155,Forresty,Food,0.8920,24.8971,26.9037,26.9037,0.0000,0.0000,4.1994,0.6856,142.3415
155,Forresty,Wood,0.2303,171.8977,157.3344,28.6672,0.0000,128.6672,50.5506,0.6855,142.3415
155,Forresty,Tools,2.9187,5.4435,7.2346,7.2346,0.0000,0.0000,3.2852,0.9890,142.3415
155,Craftovo,Food,0.9879,37.3859,37.6183,15.6134,39.1765,0.0000,21.7748,0.9337,302.3774
155,Craftovo,Wood,0.3940,60.9143,69.1894,69.1894,0.0000,0.0000,18.8712,0.8628,302.3774
155,Craftovo,Tools,2.0075,4.9418,21.8332,2.1551,0.0000,19.6781,6.7809,0.7823,302.3774
156,Capitalist,Food,0.7927,54.3646,83.8835,18.4328,55.0969,61.3304,24.2896,0.7940,2664.1435
156,Capitalist,Wood,0.3455,201.3095,232.7376,108.1834,102.3234,25.1443,174.6251,1.0000,2664.1435
156,Capitalist,Tools,2.4617,10.4864,19.5721,1.2233,11.2734,18.3488,12.0660,0.9905,2664.1435
156,Farmland,Food,0.5448,84.2988,66.2820,8.2852,0.0000,57.9967,14.4372,0.5228,1442.2676
156,Farmland,Wood,0.4093,60.6289,89.8723,89.8723,23.8871,0.0000,36.7367,1.0000,1442.2676
156,Farmland,Tools,2.5635,5.5507,7.3309,7.3309,0.0000,0.0000,4.9196,0.8301,1442.2676
156,Forresty,Food,0.9812,45.9416,26.2287,26.2287,0.0000,0.0000,4.7421,0.6420,121.7833
156,Forresty,Wood,0.2533,174.8408,148.9003,41.1914,0.0000,107.7088,46.5042,0.6973,121.7833
156,Forresty,Tools,3.2106,11.2065,5.4592,0.7955,17.4314,0.0000,14.1718,1.0000,121.7833
156,Craftovo,Food,1.0864,41.9081,38.1081,0.0000,58.2639,0.0000,29.8673,1.0000,271.8057
156,Craftovo,Wood,0.3987,51.0053,50.4080,20.6235,0.0000,0.0000,42.6934,0.4145,271.8057
156,Craftovo,Tools,1.8068,10.7196,15.8223,3.9556,0.0000,11.8667,6.6077,0.7297,271.8057
157,Capitalist,Food,0.7135,63.1871,77.9962,15.6101,32.7224,62.3861,11.6118,0.7807,2687.5568
157,Capitalist,Wood,0.3110,131.7445,225.2029,80.0209,47.5000,83.5097,138.5179,0.7915,2687.5568
157,Capitalist,Tools,2.7079,28.0399,15.6224,15.6224,12.7952,0.0000,21.0560,1.0000,2687.5568
157,Farmland,Food,0.5993,80.3757,68.8893,34.4446,0.0000,34.4446,18.8813,0.7297,1431.7097
157,Farmland,Wood,0.4502,70.0165,53.6729,52.6203,79.3342,0.0000,55.8291,1.0000,1431.7097
157,Farmland,Tools,2.8199,8.2325,5.4119,5.4119,0.0000,0.0000,3.9976,0.7319,1431.7097
157,Forresty,Food,0.9593,26.5123,27.1181,15.0861,23.7898,0.0000,10.9093,0.7982,113.7331
157,Forresty,Wood,0.2280,131.9867,148.5096,90.9296,0.0000,50.0000,81.9033,0.7297,113.7331
157,Forresty,Tools,2.8895,7.9661,9.9171,9.9171,0.0000,0.0000,8.4875,1.0000,113.7331
157,Craftovo,Food,0.9777,13.5498,48.9376,1.4934,35.4770,0.0000,30.3833,0.7980,267.0003
157,Craftovo,Wood,0.3588,26.6117,76.3542,12.7556,0.0000,0.0000,67.7329,0.3532,267.0003
157,Craftovo,Tools,1.6261,2.9930,14.3666,0.8979,0.0000,13.4686,6.5775,0.5128,267.0003
158,Capitalist,Food,0.7848,104.8337,68.6190,16.3071,67.2625,52.3119,23.6670,0.7984,2654.7984
158,Capitalist,Wood,0.3421,261.7051,196.4987,86.7376,112.4486,0.0000,186.6921,0.9891,2654.7984
158,Capitalist,Tools,2.7481,17.8696,17.6083,5.2302,14.0129,8.8041,22.7588,1.0000,2654.7984
158,Farmland,Food,0.5394,61.4846,75.5228,4.7202,0.0000,70.8026,11.8246,0.5543,1452.5158
158,Farmland,Wood,0.4055,54.1951,60.1775,60.1775,0.0000,0.0000,15.9485,0.9545,1452.5158
158,Farmland,Tools,3.1018,9.7232,5.8125,5.8125,8.3639,0.0000,6.8709,1.0000,1452.5158
158,Forresty,Food,1.0530,37.2369,33.9215,25.3280,34.2045,0.0000,13.4479,0.9862,108.9993
158,Forresty,Wood,0.2052,141.8469,157.8226,39.4557,0.0000,118.3670,67.6301,0.7297,108.9993
158,Forresty,Tools,3.1785,7.5084,5.2688,5.2688,0.0000,0.0000,4.2876,0.9444,108.9993
158,Craftovo,Food,0.8800,9.9580,48.3360,19.5744,15.4918,0.0000,19.3871,0.7879,283.6865
158,Craftovo,Wood,0.3230,13.4626,101.3115,62.7281,0.0000,0.0000,63.3107,0.5946,283.6865
158,Craftovo,Tools,1.4635,4.1107,15.7338,0.9834,0.0000,14.7504,7.1963,0.4751,283.6865
159,Capitalist,Food,0.7063,52.9122,73.2894,25.0238,32.6479,48.2656,11.3718,0.8472,2715.4730
159,Capitalist,Wood,0.3078,152.5625,250.3084,165.3978,47.5000,84.9106,112.9535,1.0000,2715.4730
159,Capitalist,Tools,2.4733,16.8212,18.7218,1.3559,13.6524,17.3659,15.4121,1.0000,2715.4730
159,Farmland,Food,0.5933,80.7806,68.7324,34.3662,0.0000,34.3662,18.9802,0.7297,1416.1215
159,Farmland,Wood,0.4460,87.5564,54.8271,54.8271,80.6651,0.0000,42.1521,1.0000,1416.1215
159,Farmland,Tools,3.4120,8.4112,5.7772,2.0052,9.0166,0.0000,9.8073,1.0000,1416.1215
159,Forresty,Food,0.9477,23.1731,32.0142,11.9067,22.0798,0.0000,15.7175,0.7634,76.5408
159,Forresty,Wood,0.2257,161.9824,144.8551,80.3574,0.0000,50.0000,104.1408,0.7297,76.5408
159,Forresty,Tools,3.4963,7.5672,5.7789,5.1870,7.4810,0.0000,6.3000,1.0000,76.5408
159,Craftovo,Food,0.7920,28.2235,41.9136,30.9402,23.7726,0.0000,13.7928,0.9603,291.8647
159,Craftovo,Wood,0.2907,14.0485,82.6258,65.3000,0.0000,0.0000,60.7959,0.5946,291.8647
159,Craftovo,Tools,1.3171,11.9637,15.3290,0.9581,0.0000,14.3709,7.8486,0.4733,291.8647
160,Capitalist,Food,0.7769,92.5706,78.0078,42.4938,64.0178,0.0000,45.7908,0.9107,2639.2409
160,Capitalist,Wood,0.3330,153.8960,142.2632,23.2673,171.8585,0.0000,204.1791,1.0000,2639.2409
160,Capitalist,Tools,2.7206,25.7503,14.8549,1.9307,12.3794,12.9241,11.9029,1.0000,2639.2409
160,Farmland,Food,0.5340,47.8014,71.8796,4.4925,0.0000,67.3871,11.9563,0.5505,1438.3159
160,Farmland,Wood,0.4014,23.4966,57.0276,57.0276,0.0000,0.0000,15.1008,0.8493,1438.3159
160,Farmland,Tools,3.0708,4.7405,9.3925,4.8242,7.0561,0.0000,10.9550,1.0000,1438.3159
160,Forresty,Food,0.8529,23.9547,38.3470,38.3470,0.0000,0.0000,4.9102,0.8261,93.7446
160,Forresty,Wood,0.2031,135.1547,178.0132,44.5033,0.0000,133.5099,70.7940,0.7936,93.7446
160,Forresty,Tools,3.1467,4.7302,6.7035,6.5710,5.2219,0.0000,6.4195,1.0000,93.7446
160,Craftovo,Food,0.8473,29.7824,27.8372,27.8372,0.0000,0.0000,5.6169,0.7140,328.6986
160,Craftovo,Wood,0.2616,41.2394,67.2954,19.9016,0.0000,47.3938,24.4504,0.5961,328.6986
160,Craftovo,Tools,1.4489,18.5903,13.8997,0.8687,0.0000,13.0310,8.5362,0.4670,328.6986
161,Capitalist,Food,0.6993,29.3024,90.9677,5.6855,30.3721,85.2822,13.5986,0.6759,2677.0542
161,Capitalist,Wood,0.2997,127.9280,263.0676,90.0268,25.8952,72.4831,171.8399,0.7492,2677.0542
161,Capitalist,Tools,2.9927,17.8947,15.8273,13.7901,14.4967,0.0000,21.3565,1.0000,2677.0542
161,Farmland,Food,0.5874,75.7734,63.9412,31.9706,0.0000,31.9706,17.9211,0.7297,1432.7101
161,Farmland,Wood,0.4144,53.0462,51.3806,51.3806,68.8590,0.0000,30.1526,1.0000,1432.7101
161,Farmland,Tools,2.7637,5.4894,8.8573,8.8048,0.0000,0.0000,5.7829,0.9708,1432.7101
161,Forresty,Food,0.9382,30.7658,23.1879,13.2491,21.6048,0.0000,13.1186,0.6853,85.6036
161,Forresty,Wood,0.2202,162.7734,150.1172,78.1552,0.0000,27.2581,127.6544,0.7297,85.6036
161,Forresty,Tools,3.3669,5.4700,5.1123,5.1123,0.0000,0.0000,3.1789,0.8672,85.6036
161,Craftovo,Food,0.9320,45.0138,25.1058,8.1347,59.4133,0.0000,21.6315,1.0000,304.6321
161,Craftovo,Wood,0.2878,125.5039,45.5917,45.5917,0.0000,0.0000,27.3202,0.5934,304.6321
161,Craftovo,Tools,1.5937,22.0440,16.2770,1.0173,0.0000,15.2597,7.9127,0.4775,304.6321
162,Capitalist,Food,0.7400,82.0975,77.5740,21.9470,0.0000,55.6270,13.1800,0.4939,2722.4322
162,Capitalist,Wood,0.3297,264.3069,215.8506,128.9500,136.9822,50.0000,183.7143,1.0000,2722.4322
162,Capitalist,Tools,2.6934,11.7518,19.5263,4.8816,13.3300,14.6447,17.5617,1.0000,2722.4322
162,Farmland,Food,0.6008,72.8648,71.2377,47.1099,0.0000,0.0000,33.8233,0.8634,1416.2255
162,Farmland,Wood,0.4559,65.9524,59.3202,59.3202,47.5000,0.0000,28.9250,1.0000,1416.2255
162,Farmland,Tools,3.0401,5.5759,5.0390,5.0390,0.0000,0.0000,5.5064,0.6339,1416.2255
162,Forresty,Food,0.8777,32.3833,34.6156,2.5831,28.4939,0.0000,22.5856,0.7422,43.0774
162,Forresty,Wood,0.1982,133.8332,179.2016,35.0099,0.0000,144.1918,71.8272,0.7297,43.0774
162,Forresty,Tools,3.7035,9.8889,6.4566,2.8589,13.9125,0.0000,11.4511,1.0000,43.0774
162,Craftovo,Food,0.8388,19.6722,37.8020,29.8267,20.8496,0.0000,12.5353,0.9857,318.2649
162,Craftovo,Wood,0.3165,90.9461,58.7815,58.7815,0.0000,0.0000,34.4815,0.5946,318.2649
162,Craftovo,Tools,1.7531,19.2826,14.9670,0.9354,0.0000,14.0315,7.3181,0.4717,318.2649
163,Capitalist,Food,0.8140,122.2638,72.5941,17.3542,71.2012,0.0000,45.1655,0.9230,2624.6481
163,Capitalist,Wood,0.3424,196.7650,189.4524,33.0432,117.3784,39.2930,193.0718,1.0000,2624.6481
163,Capitalist,Tools,2.9627,21.6122,14.5529,5.9603,15.6519,0.0000,27.1352,1.0000,2624.6481
163,Farmland,Food,0.5407,57.5774,85.6556,10.7070,0.0000,74.9487,11.7922,0.6942,1445.7858
163,Farmland,Wood,0.4103,42.7450,59.7160,59.7160,37.3284,0.0000,25.2494,0.9423,1445.7858
163,Farmland,Tools,3.0488,5.8542,5.8375,5.8375,0.0000,0.0000,3.2198,0.8184,1445.7858
163,Forresty,Food,0.7900,16.9424,39.2003,39.2003,0.0000,0.0000,5.4601,0.8398,72.4642
163,Forresty,Wood,0.1784,106.6625,147.1125,23.5562,0.0000,123.5562,53.4618,0.7376,72.4642
163,Forresty,Tools,3.3332,2.9252,8.6953,6.9672,0.0000,0.0000,6.0563,0.9839,72.4642
163,Craftovo,Food,0.8587,28.2495,27.5941,27.5941,0.0000,0.0000,5.1876,0.7197,357.1018
163,Craftovo,Wood,0.3482,76.7586,56.0083,56.0083,0.0000,0.0000,22.2364,0.7364,357.1018
163,Craftovo,Tools,1.9284,20.0400,17.0071,0.5315,0.0000,16.4757,6.7512,0.4431,357.1018
164,Capitalist,Food,0.7326,39.8640,103.3338,23.9503,41.8410,79.3835,11.7806,0.8524,2699.7949
164,Capitalist,Wood,0.3082,165.8686,250.7936,151.5278,47.5000,99.2658,105.3643,1.0000,2699.7949
164,Capitalist,Tools,2.6665,11.4833,24.4572,6.5243,11.8860,14.0694,21.1968,1.0000,2699.7949
164,Farmland,Food,0.5948,80.6804,63.8193,19.7762,0.0000,44.0431,13.2037,0.6857,1399.1168
164,Farmland,Wood,0.4513,85.7179,49.8595,42.0502,78.8608,0.0000,43.9831,1.0000,1399.1168
164,Farmland,Tools,3.3537,11.2880,5.7575,0.0000,13.3660,0.0000,10.6786,0.9956,1399.1168
164,Forresty,Food,0.8690,35.8055,25.8313,25.8313,0.0000,0.0000,5.6360,0.6449,87.1026
164,Forresty,Wood,0.1962,198.6403,134.8301,84.8301,0.0000,50.0000,67.1565,0.9264,87.1026
164,Forresty,Tools,2.9999,5.4252,6.6877,6.6877,0.0000,0.0000,3.1050,0.8605,87.1026
164,Craftovo,Food,0.9446,48.5578,24.7997,0.0000,75.4143,0.0000,29.3810,1.0000,313.9857
164,Craftovo,Wood,0.3830,111.1933,58.3235,58.3235,15.4416,0.0000,40.8719,0.5946,313.9857
164,Craftovo,Tools,2.1213,19.1074,16.6821,4.1705,0.0000,12.5116,6.2108,0.7009,313.9857
165,Capitalist,Food,0.8059,105.0835,75.3317,75.3317,48.3254,0.0000,30.8893,1.0000,2698.8210
165,Capitalist,Wood,0.3390,184.8747,151.5657,51.5657,103.4830,100.0000,96.8014,0.9066,2698.8210
165,Capitalist,Tools,2.8522,21.4911,20.0914,6.4012,7.9511,13.6902,13.9712,1.0000,2698.8210
165,Farmland,Food,0.5353,41.9595,67.8251,16.9563,0.0000,50.8688,11.9237,0.6457,1409.3964
165,Farmland,Wood,0.4062,8.1431,66.0271,31.6087,47.5000,0.0000,63.5391,0.7629,1409.3964
165,Farmland,Tools,3.0183,4.7479,10.9387,7.2259,0.0000,0.0000,8.3395,0.7702,1409.3964
165,Forresty,Food,0.9559,45.4934,27.6233,27.6233,0.0000,0.0000,5.0113,0.6595,75.4237
165,Forresty,Wood,0.2159,180.9141,145.2393,36.3098,0.0000,108.9295,53.9473,0.7228,75.4237
165,Forresty,Tools,3.2999,10.8075,5.0253,5.0253,13.0057,0.0000,9.8722,1.0000,75.4237
165,Craftovo,Food,0.8502,35.1976,40.3832,40.3832,0.0000,0.0000,7.5574,0.9210,316.3589
165,Craftovo,Wood,0.4213,76.0442,57.9135,37.8364,47.5000,0.0000,53.8101,0.8242,316.3589
165,Craftovo,Tools,2.3087,18.2182,16.7391,8.3696,0.0000,8.3696,5.6954,0.9985,316.3589
166,Capitalist,Food,0.8865,83.7842,73.4691,21.0099,58.4657,0.0000,51.4624,0.8545,2605.4936
166,Capitalist,Wood,0.3729,179.7496,154.4707,20.8243,121.9911,50.0000,157.1396,0.7902,2605.4936
166,Capitalist,Tools,3.1375,24.9520,15.8398,5.1253,13.9065,0.0000,22.7422,1.0000,2605.4936
166,Farmland,Food,0.5888,81.0868,65.6746,4.1318,0.0000,61.5428,13.3422,0.4640,1468.1439
166,Farmland,Wood,0.3656,62.8658,84.4988,84.4988,0.0000,0.0000,21.3231,0.9898,1468.1439
166,Farmland,Tools,2.7165,5.5033,8.6772,2.1693,0.0000,6.5079,2.6590,0.6244,1468.1439
166,Forresty,Food,0.9757,29.7848,29.1778,29.1778,0.0000,0.0000,4.2569,0.6850,111.7544
166,Forresty,Wood,0.2374,180.5821,156.8234,28.4117,0.0000,128.4117,49.4401,0.6068,111.7544
166,Forresty,Tools,2.9699,5.0877,5.8067,5.8067,0.0000,0.0000,4.7000,1.0000,111.7544
166,Craftovo,Food,0.9352,40.6946,24.0786,24.0786,0.0000,0.0000,5.0891,0.6572,314.6081
166,Craftovo,Wood,0.4634,95.2330,72.4824,51.3000,47.5000,0.0000,49.9074,0.9449,314.6081
166,Craftovo,Tools,2.0778,14.1848,16.2611,8.1305,0.0000,8.1305,5.2578,0.9816,314.6081
167,Capitalist,Food,0.7978,32.0331,109.7776,22.7311,47.5000,63.5270,29.9634,0.8373,2638.3190
167,Capitalist,Wood,0.3356,152.1386,233.8907,67.4600,47.5000,124.6917,115.1928,0.7206,2638.3190
167,Capitalist,Tools,2.8237,10.3500,27.3276,11.0655,11.1922,0.0000,29.7023,1.0000,2638.3190
167,Farmland,Food,0.6276,77.3133,72.5319,22.5319,0.0000,50.0000,12.0558,0.7248,1506.0409
167,Farmland,Wood,0.4021,128.8766,48.3537,48.3537,0.0000,0.0000,18.7028,0.6487,1506.0409
167,Farmland,Tools,2.9881,16.0193,5.7310,5.7310,0.0000,0.0000,2.9782,0.6764,1506.0409
167,Forresty,Food,1.0733,46.4915,24.6261,12.1672,42.7613,0.0000,13.9942,0.9454,81.7990
167,Forresty,Wood,0.2612,172.1783,149.3216,93.9154,0.0000,50.0000,85.3115,0.7297,81.7990
167,Forresty,Tools,3.2669,11.9238,5.2695,5.2695,0.0000,0.0000,2.7069,0.8065,81.7990
167,Craftovo,Food,1.0287,45.6190,29.4452,16.3343,17.5894,0.0000,12.3013,0.7132,273.8411
167,Craftovo,Wood,0.5046,85.1220,78.1808,0.0000,118.4571,0.0000,97.5837,1.0000,273.8411
167,Craftovo,Tools,2.2856,18.4076,16.0306,4.2493,0.0000,11.7813,5.8052,0.7065,273.8411
168,Capitalist,Food,0.7180,54.4059,85.1501,43.4878,0.0000,41.6623,11.1221,0.7172,2750.9944
168,Capitalist,Wood,0.3692,216.8459,190.1994,90.1994,127.3082,100.0000,108.6635,1.0000,2750.9944
168,Capitalist,Tools,2.5413,12.0421,30.2716,8.6005,0.0000,21.6711,7.2852,1.0000,2750.9944
168,Farmland,Food,0.6442,74.8844,72.9538,72.9538,0.0000,0.0000,26.7299,1.0000,1460.7267
168,Farmland,Wood,0.4424,162.3722,56.6843,56.6843,47.5000,0.0000,26.2280,0.9167,1460.7267
168,Farmland,Tools,3.2869,18.8384,5.6674,5.6674,8.1705,0.0000,5.6978,1.0000,1460.7267
168,Forresty,Food,1.0502,35.1848,35.9605,11.1919,39.5792,0.0000,17.3330,1.0000,32.8959
168,Forresty,Wood,0.2351,119.3396,168.0173,34.0087,0.0000,134.0087,59.3150,0.7297,32.8959
168,Forresty,Tools,3.5935,12.8580,6.5319,2.2246,12.4171,0.0000,9.7836,1.0000,32.8959
168,Craftovo,Food,0.9258,13.8772,33.4742,5.4108,0.0000,0.0000,18.5433,0.3446,255.3829
168,Craftovo,Wood,0.4541,47.9361,113.6754,13.9108,47.5000,0.0000,95.7451,0.7990,255.3829
168,Craftovo,Tools,2.0571,6.1504,15.4595,4.6665,0.0000,0.0000,15.1907,0.6771,255.3829
169,Capitalist,Food,0.7899,146.3866,73.7125,56.0979,43.5884,17.6145,24.9602,0.9012,2683.3933
169,Capitalist,Wood,0.4061,221.6013,170.2803,88.4099,133.1914,0.0000,183.3221,1.0000,2683.3933
169,Capitalist,Tools,2.7955,33.2348,16.4701,4.1175,21.9232,12.3525,14.9320,1.0000,2683.3933
169,Farmland,Food,0.5798,58.4107,73.2626,27.3801,0.0000,45.8825,11.3629,1.0000,1455.3586
169,Farmland,Wood,0.4866,132.7416,63.2891,63.2891,0.0000,0.0000,14.4024,0.7877,1455.3586
169,Farmland,Tools,3.6156,14.9527,5.6659,3.2178,11.7349,0.0000,11.0080,1.0000,1455.3586
169,Forresty,Food,0.9452,12.1792,38.0275,27.6737,16.7338,0.0000,11.2634,0.8507,54.1596
169,Forresty,Wood,0.2116,106.8493,144.7241,4.5226,0.0000,140.2015,45.5863,0.5669,54.1596
169,Forresty,Tools,3.2342,4.7188,9.5871,5.0146,0.0000,0.0000,8.6521,0.6706,54.1596
169,Craftovo,Food,0.8332,15.2215,40.2082,40.2082,0.0000,0.0000,8.7511,0.7297,307.0884
169,Craftovo,Wood,0.4087,30.1240,131.6918,113.1839,0.0000,0.0000,44.3328,0.9811,307.0884
169,Craftovo,Tools,1.8514,0.9740,23.8215,0.7444,0.0000,23.0771,5.8590,0.5083,307.0884
170,Capitalist,Food,0.7192,72.2109,79.3017,11.6562,37.6435,67.6455,11.2742,0.7917,2745.2983
170,Capitalist,Wood,0.3655,139.5191,240.4778,140.2587,47.5000,100.2192,105.5441,1.0000,2745.2983
170,Capitalist,Tools,3.0750,24.6284,15.7861,5.4108,13.0561,10.3753,13.8344,1.0000,2745.2983
170,Farmland,Food,0.5875,72.0217,71.0811,31.4564,0.0000,39.6247,16.6741,0.7327,1399.5689
170,Farmland,Wood,0.5352,103.6356,58.0365,29.9909,95.2082,0.0000,54.5171,0.9583,1399.5689
170,Farmland,Tools,3.9772,10.6115,8.6437,0.7550,9.8565,0.0000,14.6588,1.0000,1399.5689
170,Forresty,Food,0.8506,21.9822,31.2330,31.2330,0.0000,0.0000,4.7952,0.7348,71.5196
170,Forresty,Wood,0.2327,176.1537,140.0523,90.0523,0.0000,50.0000,76.4552,0.7971,71.5196
170,Forresty,Tools,2.9108,5.4485,9.8046,9.8046,0.0000,0.0000,4.2489,1.0000,71.5196
170,Craftovo,Food,0.9166,36.5541,22.5235,2.6760,64.2632,0.0000,25.0245,1.0000,283.6132
170,Craftovo,Wood,0.3678,43.3861,67.2381,50.1100,0.0000,0.0000,44.7014,0.5946,283.6132
170,Craftovo,Tools,2.0365,17.4478,14.9476,1.2044,0.0000,13.7432,6.4389,0.4908,283.6132
171,Capitalist,Food,0.7912,108.6221,67.0227,27.5002,63.8748,0.0000,49.0380,0.7661,2631.7400
171,Capitalist,Wood,0.4020,173.8320,144.8939,0.0000,152.0632,21.1843,178.8471,0.9394,2631.7400
171,Capitalist,Tools,3.3825,23.5832,16.5955,9.2260,14.2581,0.0000,23.3684,1.0000,2631.7400
171,Farmland,Food,0.5287,42.9152,76.8419,9.6052,0.0000,67.2366,12.0856,0.6041,1433.0247
171,Farmland,Wood,0.4817,17.7777,85.5482,52.6034,20.1251,0.0000,53.0394,0.7665,1433.0247
171,Farmland,Tools,3.5795,5.2460,13.1097,8.6405,0.0000,0.0000,9.2220,1.0000,1433.0247
171,Forresty,Food,0.9357,41.7395,25.2648,25.2648,0.0000,0.0000,5.0850,0.6349,107.8174
171,Forresty,Wood,0.2160,147.8352,159.2947,29.6474,0.0000,129.6474,46.0321,0.8004,107.8174
171,Forresty,Tools,3.2018,8.8347,5.8511,5.8511,0.0000,0.0000,2.7670,0.8118,107.8174
171,Craftovo,Food,0.8249,30.1920,39.2624,39.2624,0.0000,0.0000,4.7125,0.9620,327.4178
171,Craftovo,Wood,0.3310,16.0165,62.4129,31.9938,0.0000,30.4191,18.5577,0.6084,327.4178
171,Craftovo,Tools,1.8328,10.1419,15.4927,0.4841,0.0000,15.0086,5.9130,0.4397,327.4178
172,Capitalist,Food,0.7120,53.8169,96.8421,0.0000,42.8621,90.3050,17.8926,0.7215,2625.1067
172,Capitalist,Wood,0.3618,185.3618,270.3334,22.5339,115.3854,4.8820,258.1249,0.8169,2625.1067
172,Capitalist,Tools,3.0443,10.2791,24.0933,2.6782,10.8593,0.0000,29.5728,1.0000,2625.1067
172,Farmland,Food,0.5786,81.5874,74.5521,29.4340,0.0000,45.1180,13.5129,0.8226,1461.7777
172,Farmland,Wood,0.4335,63.8368,80.0085,80.0085,4.6379,0.0000,14.5029,0.9787,1461.7777
172,Farmland,Tools,3.2215,5.3714,9.5776,9.5776,0.0000,0.0000,4.5604,1.0000,1461.7777
172,Forresty,Food,1.0293,52.3863,28.0973,8.1100,67.1589,0.0000,26.2910,1.0000,72.8557
172,Forresty,Wood,0.2376,180.5324,142.9166,21.4583,0.0000,121.4583,49.4147,0.5575,72.8557
172,Forresty,Tools,3.5220,13.6215,5.9346,5.9346,0.0000,0.0000,2.4874,0.6908,72.8557
172,Craftovo,Food,0.9074,45.7930,27.1304,27.1304,18.6308,0.0000,5.5551,0.9143,340.2600
172,Craftovo,Wood,0.3642,105.2715,51.6597,51.6597,0.0000,0.0000,21.1087,0.6364,340.2600
172,Craftovo,Tools,2.0161,19.5993,14.2766,2.8457,0.0000,11.4309,6.4959,0.6071,340.2600
173,Capitalist,Food,0.6408,27.2501,80.6400,12.3090,0.0000,68.3310,12.8892,0.4277,2762.9253
173,Capitalist,Wood,0.3256,144.4535,334.8022,206.4463,20.8896,128.3559,109.0195,1.0000,2762.9253
173,Capitalist,Tools,2.7399,11.9088,35.2625,17.2399,7.8524,16.1137,19.0055,1.0000,2762.9253
173,Farmland,Food,0.6342,77.9904,71.1594,60.1867,0.0000,0.0000,27.6023,0.9799,1399.0632
173,Farmland,Wood,0.4769,83.5925,59.4824,59.4824,82.2906,0.0000,45.3626,1.0000,1399.0632
173,Farmland,Tools,3.5437,8.5503,5.1063,2.7660,6.6230,0.0000,7.4229,0.8574,1399.0632
173,Forresty,Food,0.9263,30.2730,36.1700,6.1711,22.5608,0.0000,23.2627,0.7757,28.0599
173,Forresty,Wood,0.2600,172.1309,157.3008,92.9028,0.0000,21.9890,97.0725,0.8734,28.0599
173,Forresty,Tools,3.8742,8.7823,5.6611,5.6611,8.6850,0.0000,5.6618,1.0000,28.0599
173,Craftovo,Food,0.9981,46.5374,26.3460,19.0903,38.3040,0.0000,13.7927,0.9301,309.9515
173,Craftovo,Wood,0.4006,107.7578,61.8433,51.9956,39.6476,0.0000,48.7355,0.7066,309.9515
173,Craftovo,Tools,2.2177,18.6872,16.5314,8.2657,0.0000,8.2657,5.9673,0.9911,309.9515
